,parl,id,date,speaker,text,token_count,topic_id,topic_name,topic_representation,topic_probability
2092,ep,eu9_31152,2022-06-06,Bernhard Zimniok,"Ein Leopard 2 – ein Panzer, für die, die es nicht wissen – schluckt auch weiterhin 530 Liter Diesel pro Stunde oder pro 100 km, sorry. Soll dann lieber ein Panzer gekauft werden, der nicht den Ansprüchen genügt, aber dafür weniger verbraucht, weniger CO2 ausstößt? Welch ein Wahnsinn. Es wird sogar gefordert, dass die Regierungen Berichte über die Emissionen des Militärs an die UN und die nationalen Parlamente übermitteln müssen. Dadurch würden aber zentrale Infos wie z. B. militärische Schlagkraft veröffentlicht werden. Sollen wir unseren Gegnern nicht gleich eine konkrete Auflistung unseres Militärs zukommen lassen? Einigen wir uns doch stattdessen auf etwas, was Sinn ergibt und umsetzbar ist, also beispielsweise, dass die ökologische Perspektive bei künftigen Entscheidungen mit einbezogen wird, z. B. bei Übungen in Friedenszeiten. Der entscheidende Aspekt muss aber natürlich die Verteidigungsfähigkeit sein und bleiben.",137,0,0_deutschland_co2_energiewende_kernenergie,"['deutschland', 'co2', 'energiewende', 'kernenergie', 'gas', 'kernkraftwerke', 'kohlekraftwerke', 'emissionen', 'grüne', 'gigawatt']",0.672360191271878
2093,ep,eu9_31152,2022-06-06,Bernhard Zimniok,"Wenn wir aus zukünftigen Krisen oder gar Kriegen siegreich hervorgehen wollen, brauchen wir eine bessere Strategie, Ausrüstung und Kampfkraft und nicht die bessere CO2-Bilanz. Und genau deswegen müssen diese Entscheidungen auch weiterhin in nationaler Verantwortung bleiben und liegen, damit am Ende nicht ein Biobauer über die nationale Sicherheit in Deutschland entscheidet. Es sprach ein Oberstleutnant der ehemals guten, glorreichen deutschen Armee.",61,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
2094,ep,eu9_31303,2022-06-06,Gunnar Beck,"Frau Präsidentin! Aufforstung der Erdoberfläche ist laut einer Studie der Technischen Hochschule Zürich die wirksamste Maßnahme zur Klimarettung. Ein Drittel mehr Waldfläche weltweit würde zwei Drittel des industriell erzeugten Kohlenstoffs absorbieren. Deutschland ist mit 32 % Forstfläche auf Platz 21 der EU. Mit 10 Prozentpunkten Aufforstung könnten Deutschland und die EU ihren Beitrag zur Klimarettung leisten. Stattdessen erzwingt die EU die grüne Transformation und Deindustrialisierung. Mit Anteilen von jeweils 2 und 8 % an den weltweiten CO2‑Emissionen ist unser Einfluss auf das Weltklima gleich Null. Das Ergebnis kann daher nicht die Klimarettung, sondern nur das Ende unserer Wettbewerbsfähigkeit sein. Sie wollen dies, denn sonst sprächen Sie hier auch über Aufforstung.",108,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
2095,ep,eu9_31347,2022-05-19,Guido Reil,"Sie haben den Menschen eingeredet, dass der Klimawandel das Ende der Welt bedeutet. Über Dreiviertel aller jungen Leute sind deswegen besorgt, fast die Hälfte sogar so sehr, dass sie sich in ihrem Alltagsleben beeinträchtigt fühlen. Für Sie ist das praktisch. Sie können Ihre Umverteilungs-Agenda ungestört durchsetzen, und wenn die Jugend dereinst bemerkt, dass sie arm bleibt und den Lebensstandard ihrer Eltern nicht reproduzieren kann, dann werden nicht Sie und Ihre verheerende Politik dafür verantwortlich gemacht, sondern der ach so schwammige Klimawandel, an dem wir doch alle irgendwie schuld sind. Für Sie ist das so praktisch, dass Sie sicher gehen wollen, dass das auch so bleibt, denn schließlich wollen Sie uns mit Ihrem wahnsinnigen Green Deal noch auf Jahrzehnte beschäftigen. Darum greifen Sie nach der Bildung – einem Bereich, der zutiefst nationalstaatlich geprägt ist und einen wesentlichen Teil der kulturellen Identität eines Menschen ausmacht.",143,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
2096,ep,eu9_32219,2022-05-04,Gunnar Beck,"Herr Präsident, Frau Kommissarin! Das Wettbewerbsrecht richtet sich gegen Wettbewerbsverzerrungen, einschließlich Subventionen. Subventioniert werden sollen nun aber Klimarettung und der grüne Wandel – ohne Basis in den EU-Verträgen. Denn die grüne Transformation geht weit über Umweltschutz hinaus. Zwei Volkswirtschaften werden so geschaffen, eine staatlich und EZB-subventionierte, regulatorisch und zinsbegünstigte grüne Wirtschaft und eine herkömmliche Industrie, für die strenge Regeln gelten, damit auch Anleger grün investieren. Was aber, wenn der Rest der Welt die Klimarettung nicht mitmacht? Mit einem Anteil an den weltweiten CO2-Emissionen von rund 7 % ist der EU-Einfluss auf das Klima gleich null. Das Ergebnis: Wir zerlegen unsere besten Industrien, in denen wir noch wettbewerbsfähig sind. Die Beschäftigung und die Einkommen sinken, indes die Migration steigt und die Preise explodieren – niemandem zum Nutzen, außer Ihren grünen Finanzjongleuren und Windradbaronen.",131,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
2097,ep,eu9_32226,2022-05-04,Guido Reil,"Herr Präsident, liebe Kolleginnen und Kollegen! Dieser Bericht begrüßt ausdrücklich Beihilfen für den schnelleren Kohleausstieg. Kohle, das schwarze Gold, die Quelle oder besser gesagt die Wurzeln der EU und die Quelle unseres Wohlstandes, ist für dieses Parlament nur noch schwarzer Dreck und der große Klimakiller. Ich sehe das völlig anders: Wir brauchen sichere Energie. Wir brauchen bezahlbare Energie. Und gerade die Krise jetzt hat doch gezeigt, wie angreifbar wir sind, wie verletzlich wir sind von äußeren Einflüssen, zum Beispiel von russischem Gas, wenn wir gleichzeitig aus der Kohle und aus der Atomkraft aussteigen. Diesen Wahnsinn dürfen wir nicht weiterbetreiben. Wir brauchen keinen schnelleren Ausstieg. Wir brauchen einen schnellen Ausstieg aus dem Ausstieg. Wir brauchen eine Renaissance von Kohle und von Atomkraft für eine sichere Energie, für eine bezahlbare Energie, für sichere Arbeitsplätze. Das ist wichtig. Und dafür müssen wir einstehen.",140,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
2098,ep,eu9_33891,2022-03-24,Markus Buchheit,"Frau Präsidentin! Frau Kollegin Paulus, zu Ihren Worten gerade eben: Wir brauchen eine starke Solarindustrie in Europa. Wozu das geführt hat, das haben wir beim letzten Mal gesehen. Das war ein Milliardengrab. Es hat so nicht funktioniert, wie Sie sich das Ganze vorstellen. Meine Damen und Herren, es gehört schon eine gehörige Portion Dreistigkeit – viele hier im Raum würden sagen Mut – dazu, dass wir hier als besonderes Zeichen besonderer Weitsicht erst ideologische Luftschlösser wie den Grünen Deal aufbauen, nun von der Realität eingeholt werden und dann zurückrudern und diesen ganzen Aktionismus auch wieder als Weitsicht verkaufen wollen. Ein kleines Beispiel: Das Kohlekraftwerk Moorburg bei Hamburg hat uns 3 Milliarden Euro gekostet, wurde 2015 eingeweiht, hat genau fünf Jahre produziert und soll nun wieder stillgelegt werden und ist bestenfalls noch in der Reserve vorhanden.",135,0,0_deutschland_co2_energiewende_kernenergie,"['deutschland', 'co2', 'energiewende', 'kernenergie', 'gas', 'kernkraftwerke', 'kohlekraftwerke', 'emissionen', 'grüne', 'gigawatt']",0.9906776131922976
2099,ep,eu9_34401,2022-03-10,Gunnar Beck,"Die bevorzugte Behandlung von Nierenversagen im Endstadium ist die Transplantation. Doch die Wartezeit auf eine postmortale Organspende liegt bei 6 bis 8 Jahren. Die einzige Alternative ist die Dialyse. Daher werden in der EU nur 45 % der Intensivpatienten transplantiert, 55 % sind auf Dialyse angewiesen. Wo können wir Geld einsparen, um Nierenpatienten zu helfen? Hier ein paar Vorschläge: Das Europäische Institut für Gleichstellungsfragen hat ein Budget von fast 8 Millionen Euro, die wir sofort einsparen könnten. Der Asyl-, Migrations- und Integrationsfonds, der Nothilfefonds für Afrika und die Flüchtlingszahlungen an die Türkei kosten uns jährlich rund 5,5 Milliarden Euro, die ebenfalls eingespart werden könnten, wenn wir die Grenzen sicherten. Nebenbei: Die Bundesregierung lässt sich ihre Migrationspolitik mindestens 60 Milliarden Euro pro Jahr kosten, und die Klimarettung und die Energiepolitik kosten die Deutschen allein schon jetzt über 100 Milliarden Euro pro Jahr.",139,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
2100,ep,eu9_34447,2022-03-09,Guido Reil,"Frau Präsidentin, liebe Kolleginnen und Kollegen! Worum geht es heute? Wir reden über das Europäische Semester für wirtschaftspolitische Koordinierung – beschäftigungs- und sozialpolitische Aspekte. Was ist der EU wichtig, wenn es um beschäftigungs- und sozialpolitische Aspekte geht? Es geht um die Klimaneutralitätsziele der EU. Das ist der EU wichtig. Nachhaltiges Wirtschaftswachstum soll das Ziel eines inklusiven und nachhaltigen sozioökologischen Wandels unserer Volkswirtschaft sein – sozioökologischen Wandels! Da sind wir ja wenigstens mal ehrlich. Also für mich ist das nichts anderes als Ökosozialismus, worum es hier geht. Hier sollen in Zukunft Billionen investiert werden – Billionen, die wir nicht haben, die wir erzeugen –, um unsere Wirtschaft zu transformieren, wohin auch immer. Das wird Folgen haben: Menschen werden auf der Strecke bleiben.",121,1,1_euro_deutschland_milliarden euro_politik,"['euro', 'deutschland', 'milliarden euro', 'politik', 'inflation', 'bürger', 'deutschen', 'deutsche', 'regierung', 'frau präsidentin']",1.0
2101,ep,eu9_34548,2022-03-09,Sylvia Limmer,"Frau Präsidentin, liebe Kollegen! Abgesehen davon, dass es komplett irrsinnig ist, per politischem Dekret den Automarkt zu zwingen, auf teure, keineswegs CO2-freie, ressourcenverschlingende Elektro- und damit Batterietechnik umzustellen – also abgesehen vom üblichen Unsinn –, stimme ich der Kommission zu, dass Batterien eine Schlüsseltechnologie sind – bzw. zu einer befohlen wurden und daher der Regulation bedürfen. Nicht zuletzt auch, weil diese Technik noch in den Kinderschuhen steckt, und insbesondere, um die Bedingungen, denen Verbrennungsmotoren und Elektromobilität unterworfen sind, anzugleichen. Denn entgegen anderslautenden Behauptungen sind Batterien weder besonders nachhaltig, CO2-frei oder umweltschonend, was die vorliegende Verordnung zum Teil ändern will – was ich erst einmal für begrüßenswert halte. Allerdings will man sich für meinen Geschmack dafür zu viel Zeit nehmen.",119,3,3_autoindustrie_synthetische kraftstoffe_elektromobilität_emissionen,"['autoindustrie', 'synthetische kraftstoffe', 'elektromobilität', 'emissionen', 'co2 emissionen', 'sogenannten verkehrswende', 'elektroautos', 'ideologische verkehrswende', 'verbrennungsmotoren', 'fahrzeuge']",0.519155166032649
2102,ep,eu9_34548,2022-03-09,Sylvia Limmer,"Statt der von mir geforderten Zertifizierung des CO2-Fußabdrucks von Batterien bis Mitte 2023 soll es lediglich bei einer CO2-Deklaration ein Jahr später bleiben. Seltsam für eine E-Mobilität, die von sich behauptet, CO2-frei zu sein! Dass man den enormen ökologischen Schäden, aber auch den absehbaren ökonomischen Abhängigkeiten mit einer Recyclingquote beikommen will, ist maximal als netter Versuch zu werten. Eine Studie kam zum Schluss: Wollte man die 32 Millionen britischer Fahrzeuge elektrifizieren, bräuchte man das Doppelte der Weltproduktion bei Kobalt und 75 Prozent der weltweiten Lithiumproduktion. Weltweit werden aber jährlich 56 Millionen Autos produziert. Außerdem befinden sich laut Analyse des Fraunhofer-Instituts vom November 2021 sämtliche Recyclingverfahren noch in den Pilotphasen und produzieren als extrem energieintensive Verfahren selbst große Mengen an CO2 und giftigen Abfallprodukten.",123,3,3_autoindustrie_synthetische kraftstoffe_elektromobilität_emissionen,"['autoindustrie', 'synthetische kraftstoffe', 'elektromobilität', 'emissionen', 'co2 emissionen', 'sogenannten verkehrswende', 'elektroautos', 'ideologische verkehrswende', 'verbrennungsmotoren', 'fahrzeuge']",0.5220334902161187
2103,ep,eu9_34548,2022-03-09,Sylvia Limmer,"Für schwerwiegender halte ich die Probleme, die aus den zukünftigen Rohstoffabhängigkeiten resultieren. Bis zu 20 Prozent des batteriefähigen Nickels kommen aus Russland. Die Abhängigkeit von China bezüglich seltener Erden und fast aller verarbeiteten Batteriezutaten ist nicht minder bedenklich. Die derzeitige Krise sollte uns hier Lehrmeister sein. Wir sollten nicht mutwillig neue Abhängigkeiten kreieren. Mein Fazit daher: Eine weitere grandiose politische Fehlentscheidung im Namen des Klimas mit nachfolgender Gesetzgebung zu retten, wird vermutlich scheitern. Am Ende aber etwas, was mir als Mutter persönlich am Herzen liegt: Alle meine Anträge, Kinderarbeit als Ausschlusskriterium in den Lieferketten zu implementieren, wurden im Ausschuss abgelehnt. Lassen Sie bitte nicht zu, dass Kinder für die E-Lifestyle-Karossen der betuchten grünen Klientel zu Leidtragenden werden. Schauen Sie nicht weg. Stimmen Sie unseren Anträgen diesbezüglich zu.",127,0,0_deutschland_co2_energiewende_kernenergie,"['deutschland', 'co2', 'energiewende', 'kernenergie', 'gas', 'kernkraftwerke', 'kohlekraftwerke', 'emissionen', 'grüne', 'gigawatt']",1.0
2104,ep,eu9_34636,2022-03-09,Guido Reil,"Aber der deutsche Steinkohlenbergbau hat nicht nur sichere Arbeitsplätze geboten, sondern auch Energiesicherheit für unser Land. Denn die deutsche Kohle ist die einzige heimische Energie. Und sie hat auch die deutsche Steinkohlereserve sichergestellt. Das Ganze ist jetzt gerade mal vier Jahre her, und auf einmal können sich deutsche Politiker doch wieder vorstellen, dass diese deutsche Steinkohlereserve doch eine gute Sache ist. So schnelllebig ist manchmal die Zeit und Politik. Aber zurück zum eigentlichen Thema: Was schlägt die Kommission jetzt vor, um für mehr Sicherheit am Arbeitsplatz zu sorgen? COVID-19 soll in die Liste der Berufserkrankungen aufgenommen werden. Das erschließt sich mir jetzt überhaupt nicht. Ja, und dem Endgegner müssen wir uns natürlich auch bei der Arbeitssicherheit stellen: dem Klimawandel. Der Klimawandel bedroht uns jetzt also auch noch am Arbeitsplatz.",129,0,0_deutschland_co2_energiewende_kernenergie,"['deutschland', 'co2', 'energiewende', 'kernenergie', 'gas', 'kernkraftwerke', 'kohlekraftwerke', 'emissionen', 'grüne', 'gigawatt']",1.0
2105,ep,eu9_34645,2022-03-09,Nicolaus Fest,"Herr Präsident, Herr Kommissar! Der Schutz von Arbeitnehmern am Arbeitsplatz ist wirklich ein wichtiges Thema. Deshalb hätten Sie auch Besseres verdient als diesen neuen sogenannten Rahmen, der durchtränkt ist von Ideologie und – man muss es leider so deutlich sagen – Schwachsinn. Drei Beispiele: Erstens soll der Klimawandel nun also schuld an einer erhöhten Zahl von Hautkrebserkrankungen sein. Das soll besonders für Bauarbeiter gelten. Wenn man nach Südostasien fährt, sieht man dort auch Bauarbeiter bei der größten Hitze voll vermummt mit Hüten und Wollschals arbeiten. In Deutschland lieben es die Bauarbeiter lieber ein bisschen freizügiger. Das hat wahrscheinlich mit dem Schönheitsideal zu tun. In Südostasien ist eine weiße Haut das Schönheitsideal, hier ist das wahrscheinlich anders. Aber ganz ernsthaft: Soll sich das Europäische Parlament jetzt damit befassen, ob Bauarbeiter oberkörperfrei sind oder nicht?",133,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
2106,ep,eu9_34998,2022-03-08,Gunnar Beck,"Herr Präsident! Die Preise für Gas und Rohöl steigen immer schneller und höher. Russland allein sei schuld, denn es verknappe Erdgas und manipuliere den Preis. Vielleicht. Aber die Hauptschuld trägt EU-Kommissionspräsidentin von der Leyen. Erstens: Seit ihrem Amtsantritt ersetzt sie langfristige Lieferverträge durch Spotverträge, weil sie glaubte, die Gasnachfrage werde sinken. Tatsächlich aber steigen die Preise. Spotpreise sind aber keine Spottpreise, und Spotpreise treffen die Verbraucher voll. Zweitens: von der Leyens Grüner Deal. Spaniens Zentralbank simulierte die Auswirkungen der CO2-Steuer und Verrechnungspreise. Fazit: Die hohe spanische Inflation von über 6 Prozent wird um weitere 1,5 Prozentpunkte steigen. Nach Sicht der deutschen Wirtschaftsweisen trägt die Ökopolitik sogar ein Drittel zur Inflationsrate bei. Selbst die EZB-Direktorin Isabel Schnabel gibt mittlerweile zu, die Klimarettung treibe die Inflation an.",125,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
2107,ep,eu9_34998,2022-03-08,Gunnar Beck,"Heute ist Weltfrauentag, und zeitgemäß regieren Frauen Europa. 16 Jahre war es Angela Merkel, die in Deutschland den Atomausstieg und die Klimarettung beschloss. Von der Leyen, die in Deutschland die weltweit höchsten Strompreise und in Europa die höchsten Benzinpreise beschert, und Christine Lagarde, die die Weltrettung mit Negativzinsen finanziert, die Sparer enteignet und den Euro allmählich wertlos macht. Spätestens 2030 sind wir hier pleite. Doch dann sind die drei teuersten Frauen Europas mit Klaus Schwab und Elon Musk längst in ihre transhumane Zukunft entwichen.",84,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
2108,ep,eu9_35649,2022-02-16,Guido Reil,"Und das ist zu verstehen, immerhin haben wir den Klimanotstand ausgerufen. Das klingt bedrohlich. Es gibt tatsächlich Jugendliche, die glauben, sie bräuchten nicht mehr zu lernen, weil sie bald sterben. Dieser Irrsinn ist in den Köpfen einiger Jugendlicher. Sie haben Angst, in Zukunft oder bald zu sterben wegen des Klimawandels. Das ist Irrsinn. Und Schuld an diesem Irrsinn ist die Klimapolitik der EU. Hier wird in unverantwortlicher Art und Weise Angst und Panik geschürt. Und es soll noch weitergehen: Die Kommission hat jetzt vor, die ökologische Nachhaltigkeit zum Kernthema der allgemeinen Bildung zu machen – die ökologische Nachhaltigkeit. Was wir brauchen, ist eine Bildung ohne Ideologie. Und was wir brauchen, ist eine Zukunft für unsere Jugend ohne Schulden. Was wir brauchen, ist eine Zukunft mit weniger EU und mit mehr Freiheit.",131,2,2_klimawandel_klima_klimawandels_wissenschaftler,"['klimawandel', 'klima', 'klimawandels', 'wissenschaftler', 'menschengemacht', 'erwärmung', 'hypothese', 'natürlich', 'millionen jahren', 'klimakatastrophe']",0.5911646032047614
2109,ep,eu9_35797,2022-02-16,Guido Reil,"Herr Präsident, liebe Kolleginnen und Kollegen! Ich oute mich heute mal: Ich bin ein alter weißer Mann, und ich liebe Frauen. Und deswegen kämpfe ich mit vollem Herzen für die Gleichberechtigung und gegen die Unterdrückung der Frau. Umso entsetzter bin ich, was der EU wichtig ist und worauf sie Wert legt, festzustellen: Wichtig ist der EU anzuerkennen, dass Frauen unverhältnismäßig vom Klimawandel betroffen sind. Außerdem ist es wichtig, sich für die Umsetzung gezielter Gleichstellungsmaßnahmen in Verbindung mit dem Gender-Mainstreaming in der Klimapolitik einzusetzen. Außerdem wird festgestellt, dass Frauen und Mädchen besonders häufig Klimaflüchtlinge sind, nämlich zu 80 %. Und auch ein Riesenskandal ist es, dass nur 32 % der Beschäftigten im Bereich der erneuerbaren Energien Frauen sind. So ein Skandal!",118,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
2110,ep,eu9_36235,2022-02-14,Gunnar Beck,"Unbezahlbar, volkswirtschaftlich desaströs und auf Dauer vertrags- und verfassungswidrig angelegt, denn die Euro-Rettung vollzieht sich seit 2010 durch ständigen Bruch der Artikel 123, 125, 127 und 311 der EU-Verträge. Fazit: Der Euro ist ein Weg der Verwirrung und Verirrung, genauso wie Ihre Klimarettungsfantasien und unqualifizierte Massenmigration. Mein Kollege ermahnte mich, ich möge heute sanftmütig sein. Ich tat das mir Mögliche.",60,1,1_euro_deutschland_milliarden euro_politik,"['euro', 'deutschland', 'milliarden euro', 'politik', 'inflation', 'bürger', 'deutschen', 'deutsche', 'regierung', 'frau präsidentin']",1.0
2111,ep,eu9_36365,2022-02-14,Gunnar Beck,"Frau Präsidentin! Die EU plant einen neuen EU-Migrationspakt mit schnellen Asylverfahren, neuen Zugangsrouten für Migranten, mehr Familienzusammenführung und mehr Aufnahmekapazitäten durch Umverteilung. Das heißt: Dutzende Millionen neue Migranten bis 2040, denn auch Klimawandel und das Recht auf Abtreibung sollen zu Asylgründen werden. All das, so Frau von der Leyen, wollten die Bürger. Wirklich? Nach einer von meinen ID-Kollegen und mir in Auftrag gegebenen Umfrage weiß kaum ein Viertel der EU-Bürger von den EU-Plänen. 90 Prozent wünschen daher mehr Daten über die Kosten der Migration, und 80 Prozent der Bürger glauben, Migration gefährde die innere Sicherheit, unsere nationalen Identitäten und/oder den Sozialstaat. Kaum 16 Prozent meinen, Migration sei unbedenklich. Sind Sie hier entweder von Sinnen oder wollen Sie Europa ruinieren? Entweder, oder – zu bedauern ist beides.",127,1,1_euro_deutschland_milliarden euro_politik,"['euro', 'deutschland', 'milliarden euro', 'politik', 'inflation', 'bürger', 'deutschen', 'deutsche', 'regierung', 'frau präsidentin']",1.0
2112,ep,eu9_36577,2022-01-19,Jörg Meuthen,"Frau Präsidentin, Herr Staatspräsident Macron! Fortschritt soll also ein großes Ziel der französischen Ratspräsidentschaft sein. Dabei ist vollkommen klar: Fortschritt und Wachstum werden nur mit einer zuverlässigen und bezahlbaren Energieversorgung generiert werden können. Das ist ein essenzieller Punkt. So ist es ausdrücklich zu begrüßen, dass Sie, Herr Staatspräsident Macron, sich im Gegensatz zu manch anderem Regierungschef der Realität stellen und sich deutlich zur modernen Kernenergie bekennen. Klimaschutz und zugleich ein gesicherter Lebensstandard lassen sich nur mit Reaktoren moderner Bauart bewerkstelligen. Das ist schlicht ein Gebot der Vernunft – wir begrüßen das ausdrücklich. Erhebliche Unvernunft indessen verbirgt sich dagegen hinter einem anderen Ihrer Vorhaben: Sie wollen Wachstum durch neue Schulden und eine groß angelegte zwischenstaatliche Umverteilung in Form gemeinsamer Anleihen schaffen.",120,0,0_deutschland_co2_energiewende_kernenergie,"['deutschland', 'co2', 'energiewende', 'kernenergie', 'gas', 'kernkraftwerke', 'kohlekraftwerke', 'emissionen', 'grüne', 'gigawatt']",1.0
2113,ep,eu9_37551,2021-12-14,Markus Buchheit,"B. illegaler oder straffällig gewordener Migranten zu setzen, wird nun vielmehr pauschal die Umsetzung der genannten Initiative gefordert. Das bedeutet langfristig die Einführung von Katastrophen und Klimaursachen als zusätzlichem schwammigem Asylgrund. Meine Damen und Herren, der vorliegende Bericht ist ein Wohlfühl-Zeitgeistgewäsch. Die eigentlichen Probleme humanitärer Hilfe, nämlich Hilfsgelder, die die Katastrophenopfer gar nicht erreichen, überbordende Bürokratie und im Sumpf von Hilfsorganisationen versickerte Gelder, geht er jedenfalls nicht an.",68,5,5_entwicklungshilfe_vermögen_förderung_afrika,"['entwicklungshilfe', 'vermögen', 'förderung', 'afrika', 'forschungs', 'kolumbien', 'millionen eur', 'regierung', 'deutschland', 'klimaschutz']",0.916596123036923
2114,ep,eu9_37941,2021-11-24,Jörg Meuthen,"Herr Präsident, Herr Kommissar und Vizepräsident, geschätzte Kollegen! Bereits zum 26. Mal wurden wir alle Zeugen des großen Schauspiels „Weltklimakonferenz“. Um medienwirksam darüber zu diskutieren, wie wir denn nun das Klima unserer Erde retten können, ließ sich so mancher Teilnehmer mit dem Privatjet nach Glasgow einfliegen. Doch wem sage ich das: Frau von der Leyen schätzt die Vorzüge dieses wenig klimafreundlichen Verkehrsmittels bekanntermaßen auch sehr, selbst auf lächerlich kurzen Strecken. Nun, wie lassen sich die Ergebnisse der COP 26 zusammenfassen? Die zunehmend orientierungslose Politik beugt sich Irrationalität und Panikmache der Fridays-for-Future-Kids. Einige wenige Länder wollen das Weltklima in einer beispiellosen Hybris retten, indem sie geradezu systematisch ihre Volkswirtschaften ruinieren, während der mit weitem Abstand größte Emittent der Welt, China, weiterhin überhaupt nicht daran denkt, sich einzuschränken.",128,2,2_klimawandel_klima_klimawandels_wissenschaftler,"['klimawandel', 'klima', 'klimawandels', 'wissenschaftler', 'menschengemacht', 'erwärmung', 'hypothese', 'natürlich', 'millionen jahren', 'klimakatastrophe']",0.618154699825856
2115,ep,eu9_37941,2021-11-24,Jörg Meuthen,"Ich sage es ganz deutlich: Wir brauchen keine Panikmache, keine hundertste Klimakonferenz, keine absurden XY-Grad-Ziele, sondern wir brauchen Innovation, technischen Fortschritt und vor allem Besonnenheit, um den CO2—Ausstoß in der Tat langfristig zu reduzieren. Es sollte exemplarisch bekannt sein, welch ein technisches Meisterwerk modernste Dieselmotoren sind, wie weit diese Technik in Sachen Effizienz und Ökologie anderen Antriebstechniken überlegen ist. Es ist ein Irrsinn, diese Technologie aus politischer Willkür kaputt zu machen. Die Zukunft gehört nicht irgendwelchem ideologisch motivierten Verbotsunfug, sondern sie gehört einer klugen und vollständigen Technologieoffenheit. Der jetzige massiv subventionsgesteuerte E—Auto—Hype wird schon in zwei Jahrzehnten nur noch verständnisloses Kopfschütteln über diesen Irrtum unserer Zeit auslösen. Er ist ökonomisch, ökologisch und sogar sozial unsinnig und kontraproduktiv.",117,3,3_autoindustrie_synthetische kraftstoffe_elektromobilität_emissionen,"['autoindustrie', 'synthetische kraftstoffe', 'elektromobilität', 'emissionen', 'co2 emissionen', 'sogenannten verkehrswende', 'elektroautos', 'ideologische verkehrswende', 'verbrennungsmotoren', 'fahrzeuge']",0.5025354748643734
2116,ep,eu9_37941,2021-11-24,Jörg Meuthen,"Meine Partei und ich bekennen uns schon seit jeher zu modernster Kernkraft als Energiequelle. Und so begrüße ich es ausdrücklich, dass mehr und mehr Länder in Europa zu der Einsicht gelangen, dass wir keinesfalls auf sie verzichten können, wenn wir unseren CO2—Ausstoß senken und gleichzeitig eine zuverlässige und bezahlbare Energieversorgung sicherstellen wollen. Dafür sind neue, sichere und effizientere, nahezu vollständig rückstandsfreie Reaktoren unverzichtbar. Ein gleichzeitiger Ausstieg aus Kernkraft und Kohleverstromung, wie ihn Deutschland wahnsinnigerweise anstrebt, wird uns jedenfalls in die Katastrophe führen. Wer allen Ernstes glaubt, man könne die Energieversorgung moderner Industriestaaten allein mit Wind- und Sonnenenergie sicherstellen, hat nichts, aber auch wirklich gar nichts in der Umwelt- und Energiepolitik verloren.",111,0,0_deutschland_co2_energiewende_kernenergie,"['deutschland', 'co2', 'energiewende', 'kernenergie', 'gas', 'kernkraftwerke', 'kohlekraftwerke', 'emissionen', 'grüne', 'gigawatt']",1.0
